ID_URL
7810
7809
7822
7828
7814
7831
81032
62745
7840
7826
18612
9131
9134
544
8909
8898
50675
573
560
548
10528
7827
7747
7780
7774
7772
7770
7753
7751
7752
7765
7763
7762
7766
7820
7819
7800
7870
7834
7839
76520
69518
69483
63547
68961
62792
62790
62791
62753
62752
62754
62329
54762
54554
54395
54357
7838
45932
45703
42618
42526
42423
7757
7833
38707
39206
39197
535
7825
38713
38706
38701
38709
7871
22959
48486
45268
19342
45031
7804
558
518
503
44176
9137
7743
7781
7779
7749
7821
7803
7844
7552
63498
70618
63804
62422
9136
7824
7771
735
9199
50334
50386
48485
22863
12726
7768
7835
7748
51568
7754
53986
53983
53984
73843
744
601
546
76510
74368
74283
73905
75808
75807
75799
75797
75798
75793
75751
75745
75601
75355
75335
74722
74431
73797
74284
74289
74286
74288
69263
73950
76511
73639
76519
76518
76509
75766
75768
75769
75767
75759
75758
75757
75674
74728
74367
73842
70628
70976
69493
70481
70483
70471
69685
69684
69557
69556
69508
69514
69256
69252
69139
69145
7758
63882
63883
62865
62863
62742
62375
55421
54999
53357
54437
53009
53008
54372
54371
54060
52749
15723
48607
50613
50436
52045
52065
51757
51758
49777
42665
51601
51634
7783
8121
75744
12673
15715
69541
69691
69690
15725
55181
19327
8122
14814
16074
48547
22882
12460
7773
7767
48484
22860
16075
22894
52020
12687
22878
22933
19339
19340
19325
19328
45045
19329
19330
19335
19323
15708
12444
12094
51635
870
10486
15341
429
408
453
119
124
87
115
397
9200
12672
2962
2966
2956
2959
2953
12095
12235
8118
8119
12661
14818
12443
12697
12723
11982
12464
316
308
7371
7798
14846
12670
317
15303
15299
12666
12453
12702
16070
9197
16071
16072
9286
315
12011
9138
313
310
18234
15338
15339
15336
15454
15452
15451
15305
12465
769
12029
12665
15042
15063
15064
309
12686
12684
12690
12663
12671
12678
12677
311
12707
12728
12476
12463
12462
12461
12451
12722
12471
12470
12466
12656
12302
12299
7812
7805
14857
14856
12441
7830
14819
14815
14851
12445
10485
12664
12003
12012
12035
7539
12090
12089
3018
11999
11998
11984
11981
75742
73135
69488
64524
63798
62428
53544
38829
39123
42444
52744
52746
52747
44665
69687
69689
69255
69053
63807
19352
18407
62835
55445
16061
12731
12291
7570
10523
14813
312
5337
49736
86
11847
537
7755
7769
505
583
586
563
748
572
522
603
9135
516
11456
8896
8897
7866
12306
48539
7777
7775
7761
7823
7799
7802
19348
39196
39210
22896
532
48153
48208
45796
42431
22889
38710
38708
38703
38704
38702
19749
36315
12891
50271
7808
38705
45793
10278
44637
7776
7865
585
576
606
7744
587
7864
7868
7784
7750
7756
75804
75801
75800
75803
75631
75796
75795
75794
75634
75624
75638
70570
70451
75719
75454
74285
73516
70840
75628
76517
76512
76508
75770
75765
75763
75762
75761
75633
75731
75728
75727
75629
75632
75630
75635
75625
75637
75476
74371
74370
73800
73796
73794
73795
73719
73640
73511
73089
73086
73087
73088
73085
73084
73082
73083
73090
73092
69756
70977
70979
70837
70484
70480
69666
70724
69688
69686
69683
69674
69558
69555
69540
69248
69507
68783
69477
69476
69475
69464
69249
41126
67943
63885
63877
64564
63806
63805
63802
63797
63884
63887
63881
63889
63876
63803
63795
62862
62802
62765
62431
62424
62423
62418
57251
56850
56617
56155
56158
56156
55577
55565
55590
55591
55413
55412
55235
55234
55120
54780
53295
53003
53004
53005
53006
54367
54366
41122
8993
45807
42448
52726
48591
48602
15524
19742
18420
52070
52064
52066
52067
52068
52069
52057
52058
10536
10537
10531
10532
10533
10534
10518
10538
10539
10530
3017
3019
12675
14812
63800
63448
16064
64974
15536
50616
18583
39201
39212
19347
15533
15525
22325
39011
18419
10288
15537
42614
16065
16067
16068
16078
42663
270
18433
18413
18409
18408
18412
18411
18402
18405
18238
15717
15707
15706
15704
15716
15714
15703
15551
15532
15530
15528
15542
38834
15449
38700
38731
38697
50493
15702
45451
15041
12300
15337
45394
22958
45142
190
209
189
113
77
81
15342
15304
15450
15298
15301
15302
12459
7884
12668
12452
12679
12092
3824
3820
7836
10524
12473
10525
12096
12682
10496
10487
12689
12685
12696
12691
12662
12674
12730
12727
12454
12467
12455
12659
14810
473
7792
7795
14820
5300
12084
12446
12297
12296
12295
12293
12292
12091
127
5209
15550
54842
53486
53494
53543
53007
18560
39203
39199
39194
39193
48225
15554
11734
45933
19326
18401
42613
16080
15709
18418
18415
18410
18403
42440
42447
18236
15724
15721
15701
52727
52725
52728
52748
101
15538
15539
15540
15534
15535
15529
15544
38699
19745
19746
38696
18432
22861
48608
38655
50614
50615
39213
12688
12081
45395
39207
22893
52046
52047
52049
17111
49962
52050
12526
52059
52061
52060
52062
44701
19346
19343
19332
19337
19353
19334
51856
44973
44972
48260
48312
12448
15531
49791
38712
49625
49628
75806
75810
74287
75627
75626
6275
80277
80085
80084
12099
12692
12469
12693
12093
14817
12442
10522
12301
10495
10497
10499
10498
12683
12669
12667
12676
12706
12475
12477
12450
12721
12720
12710
12709
12474
12468
12458
12457
12660
14811
12304
7815
7806
14833
12305
12447
12298
12294
7801
7818
7847
7567
7837
7867
7417
12001
11997
12100
12098
7829
14816
82
97
449
439
257
9142
328
325
324
401
411
404
475
297
468
465
451
243
3811
5306
2965
2967
2958
2961
2952
2955
2954
3016
12025
5208
7793
9140
7790
12695
15345
7791
9133
7369
7785
12694
11983
49997
39204
16073
15300
22859
45867
12729
15545
48209
16062
16066
42453
42437
15720
39205
19331
48601
22881
15910
38698
22862
16079
19744
19333
45481
18406
19748
15699
19743
19336
15719
41121
18237
50365
48586
22880
39195
18417
50163
49996
15526
22837
19351
36314
44636
18582
16063
18416
18303
15722
15718
15700
15527
15543
15541
50494
48548
19345
19341
19350
19349
19344
19355
19354
52072
9198
134
9132
482
410
300
420
417
110
185
196
186
195
462
434
424
399
389
440
412
9173
9130
231
476
454
15340
10553
